Date,Timestamp,Open,High,Low,Close,Volume
20170703,00:00:00,1.14234,1.14248,1.1355,1.13723,173833.439649776
20170704,00:00:00,1.13723,1.13769,1.13359,1.13595,156219.639826484
20170705,00:00:00,1.13596,1.13685,1.13123,1.13464,206856.909911729
20170706,00:00:00,1.13465,1.14254,1.13299,1.14212,203986.939653024
20170707,00:00:00,1.14212,1.14398,1.13796,1.13996,189153.16965659
20170709,00:00:00,1.13966,1.14038,1.13924,1.14034,9004.77000365406
20170710,00:00:00,1.14032,1.1418,1.13817,1.13963,161246.979888178
20170711,00:00:00,1.13963,1.14797,1.13828,1.14738,192940.159768149
20170712,00:00:00,1.14741,1.14893,1.13916,1.14186,227687.159772247
20170713,00:00:00,1.14186,1.14558,1.13705,1.14045,206374.499897301
20170714,00:00:00,1.14043,1.14719,1.13914,1.14685,194309.739879325
20170716,00:00:00,1.147,1.1475,1.1465,1.1474,17420.619987905
20170717,00:00:00,1.14739,1.1487,1.14348,1.14732,187573.650021888
20170718,00:00:00,1.14733,1.15831,1.14714,1.15478,253599.309878834
20170719,00:00:00,1.15477,1.15533,1.15099,1.15287,198068.579944879
20170720,00:00:00,1.15286,1.1658,1.14792,1.16283,270661.489763305
20170721,00:00:00,1.16283,1.16828,1.1619,1.16622,224099.799783498
20170723,00:00:00,1.16635,1.16816,1.16615,1.16814,11264.5699969828
20170724,00:00:00,1.16811,1.16842,1.16259,1.16384,204671.989955962
20170725,00:00:00,1.16384,1.17121,1.16308,1.16444,222419.780015245
20170726,00:00:00,1.16444,1.17473,1.16125,1.17316,255288.270181343
20170727,00:00:00,1.17315,1.17767,1.16501,1.16898,267153.7700212
20170728,00:00:00,1.16898,1.17639,1.16711,1.17478,235715.99003309
20170730,00:00:00,1.17456,1.17618,1.17443,1.17468,19254.2899918854
20170731,00:00:00,1.17469,1.18454,1.17231,1.18208,236964.979945607
20170801,00:00:00,1.18207,1.18389,1.17852,1.18109,226680.569859169
20170802,00:00:00,1.18113,1.191,1.17937,1.18514,233360.749793284
20170803,00:00:00,1.18514,1.1893,1.18305,1.18822,221491.579854093
20170804,00:00:00,1.18822,1.18891,1.17281,1.1773,215736.9597857
20170806,00:00:00,1.17734,1.17929,1.17706,1.17769,14147.6700090021
20170807,00:00:00,1.17769,1.1814,1.17766,1.17995,182387.67975568
20170808,00:00:00,1.17995,1.18238,1.17151,1.1754,209521.649868719
20170809,00:00:00,1.1754,1.17699,1.16891,1.17631,272394.639889032
20170810,00:00:00,1.17631,1.17851,1.17041,1.177,226661.119918332
20170811,00:00:00,1.177,1.18472,1.17485,1.18199,210383.689818561
20170813,00:00:00,1.182,1.18275,1.1818,1.18252,9096.8899981603
20170814,00:00:00,1.18251,1.18382,1.17682,1.17755,206699.609812751
20170815,00:00:00,1.17757,1.17928,1.16872,1.17403,215642.320182674
20170816,00:00:00,1.17403,1.17793,1.16816,1.17737,252333.559800923
20170817,00:00:00,1.17737,1.17899,1.16622,1.17156,250161.150220513
20170818,00:00:00,1.17156,1.17743,1.17102,1.17591,222360.310128331
20170820,00:00:00,1.17578,1.17609,1.175,1.17562,6801.38000881672
20170821,00:00:00,1.17561,1.1828,1.17311,1.18112,181794.780101895
20170822,00:00:00,1.18112,1.18241,1.17451,1.17615,195984.790214851
20170823,00:00:00,1.17617,1.18232,1.17403,1.18155,200061.170192495
20170824,00:00:00,1.18154,1.18169,1.17841,1.17977,223049.670018412
20170825,00:00:00,1.17976,1.19414,1.17733,1.19219,222870.939997993
20170827,00:00:00,1.19431,1.19595,1.19403,1.19511,14828.8299834952
20170828,00:00:00,1.19511,1.19857,1.19168,1.19638,208933.979999594
20170829,00:00:00,1.1964,1.20701,1.19465,1.19697,281300.82989455
20170830,00:00:00,1.19697,1.19843,1.18804,1.18906,247062.769975804
20170831,00:00:00,1.18906,1.19229,1.18231,1.19092,253635.217132173
20170901,00:00:00,1.1909,1.19798,1.18499,1.18597,221325.159826487
20170903,00:00:00,1.18815,1.18859,1.18738,1.18818,12465.0500041246
20170904,00:00:00,1.18818,1.19218,1.18776,1.18928,182153.969840795
20170905,00:00:00,1.18928,1.19406,1.18682,1.19236,252912.569774188
20170906,00:00:00,1.19235,1.19499,1.19028,1.19264,239993.529854223
20170907,00:00:00,1.19263,1.20592,1.1914,1.20278,267627.10984423
20170908,00:00:00,1.20277,1.20923,1.20146,1.20347,241975.20991087
20170910,00:00:00,1.20138,1.20254,1.20112,1.20169,10294.3299858347
20170911,00:00:00,1.20169,1.20295,1.19476,1.19577,220636.919857785
20170912,00:00:00,1.19577,1.1978,1.19262,1.19711,219421.009865932
20170913,00:00:00,1.1971,1.19947,1.1873,1.18879,219132.289937183
20170914,00:00:00,1.18879,1.19228,1.1838,1.1921,243548.379958436
20170915,00:00:00,1.19211,1.19873,1.19011,1.19447,216911.089896657
20170917,00:00:00,1.19196,1.19503,1.19174,1.19378,8915.37000466138
20170918,00:00:00,1.19378,1.19692,1.1915,1.196,219049.789929897
20170919,00:00:00,1.19598,1.20064,1.19536,1.19925,237453.129862949
20170920,00:00:00,1.19924,1.20342,1.18613,1.18743,458076.35814555
20170921,00:00:00,1.18742,1.19535,1.18656,1.19447,596993.039135277
20170922,00:00:00,1.19446,1.20044,1.19369,1.19466,225252.359962583
20170924,00:00:00,1.18947,1.19268,1.18947,1.19267,13654.2600350678
20170925,00:00:00,1.19266,1.19365,1.18319,1.18555,232912.979757823
20170926,00:00:00,1.18556,1.18615,1.17574,1.17838,234192.579698056
20170927,00:00:00,1.17838,1.1795,1.17171,1.17497,252950.989637338
20170928,00:00:00,1.17498,1.1804,1.17212,1.17812,250893.239608288
20170929,00:00:00,1.17813,1.18325,1.17726,1.18137,196230.199879989
20171001,00:00:00,1.17886,1.18151,1.17886,1.18079,8763.93001303822
20171002,00:00:00,1.18079,1.18079,1.17301,1.17315,218487.799752764
20171003,00:00:00,1.17319,1.17732,1.16961,1.17477,202565.549700782
20171004,00:00:00,1.17476,1.17877,1.17464,1.17566,210086.42974247
20171005,00:00:00,1.17565,1.17787,1.1699,1.17138,190971.329688221
20171006,00:00:00,1.1714,1.17387,1.16692,1.17299,213892.199610963
20171008,00:00:00,1.17271,1.17435,1.17267,1.17424,9578.37003067881
20171009,00:00:00,1.17422,1.17561,1.17195,1.1741,147123.999663092
20171010,00:00:00,1.1741,1.18254,1.17405,1.18134,213520.089410916
20171011,00:00:00,1.18134,1.1869,1.17952,1.18641,216780.879516684
20171012,00:00:00,1.1864,1.18797,1.18252,1.18309,202787.529558219
20171013,00:00:00,1.18309,1.18748,1.18053,1.18191,199617.86950317
20171015,00:00:00,1.18107,1.18178,1.18056,1.18145,7022.07000101358
20171016,00:00:00,1.18147,1.18196,1.17805,1.17945,191054.179609038
20171017,00:00:00,1.17945,1.17949,1.17361,1.17711,198611.129675061
20171018,00:00:00,1.1771,1.18053,1.17302,1.17942,199543.659605302
20171019,00:00:00,1.17943,1.18579,1.17679,1.18484,222417.529480509
20171020,00:00:00,1.18485,1.18579,1.17624,1.17817,208817.699580461
20171022,00:00:00,1.17641,1.17743,1.17513,1.17546,13263.0599882528
20171023,00:00:00,1.17552,1.17774,1.1725,1.17548,182440.859558724
20171024,00:00:00,1.17548,1.17927,1.17428,1.176,192348.679659046
20171025,00:00:00,1.17599,1.18203,1.1753,1.18195,217868.689804673
20171026,00:00:00,1.18195,1.18367,1.16314,1.16377,222254.089869864
20171027,00:00:00,1.16377,1.16437,1.15741,1.16083,208479.639768504
20171029,00:00:00,1.16067,1.16153,1.15937,1.16056,7551.30001803488
20171030,00:00:00,1.16057,1.16579,1.15976,1.16512,191081.909944452
20171031,00:00:00,1.16513,1.16613,1.16248,1.16518,169713.249832563
20171101,00:00:00,1.16518,1.1657,1.16064,1.16282,196258.180361301
20171102,00:00:00,1.16282,1.16873,1.16261,1.16586,222224.960314587
20171103,00:00:00,1.16588,1.16904,1.15991,1.1606,169342.220177412
20171105,00:00:00,1.16155,1.16179,1.16038,1.16147,5818.34999883175
20171106,00:00:00,1.16147,1.1624,1.15802,1.16113,184127.34021274
20171107,00:00:00,1.16113,1.16154,1.15539,1.16008,197382.780201599
20171108,00:00:00,1.16008,1.16111,1.15792,1.1595,168407.6401565
20171109,00:00:00,1.1595,1.16548,1.15856,1.16462,214302.629105493
20171110,00:00:00,1.16464,1.16778,1.16227,1.16638,167773.70981434
20171112,00:00:00,1.16572,1.16646,1.16558,1.16609,5708.48001307249
20171113,00:00:00,1.16609,1.16751,1.16373,1.16646,162501.750203274
20171114,00:00:00,1.16646,1.1805,1.16625,1.17906,182637.560028955
20171115,00:00:00,1.17907,1.18604,1.17683,1.17826,213275.450314328
20171116,00:00:00,1.17826,1.18008,1.17569,1.17781,174470.790340684
20171117,00:00:00,1.17783,1.18217,1.17738,1.17879,189217.930411682
20171119,00:00:00,1.17857,1.1797,1.17223,1.17344,16111.1699914709
20171120,00:00:00,1.17344,1.18085,1.17249,1.17371,186928.330244422
20171121,00:00:00,1.17372,1.17577,1.17128,1.17416,184422.12024574
20171122,00:00:00,1.17416,1.18269,1.17346,1.18146,185656.620219983
20171123,00:00:00,1.18147,1.18559,1.18132,1.18503,148633.860154055
20171124,00:00:00,1.18504,1.19443,1.18367,1.19286,171776.50005243
20171126,00:00:00,1.19255,1.1936,1.19239,1.19274,5771.21000754833
20171127,00:00:00,1.19273,1.19611,1.18903,1.19041,194033.560065292
20171128,00:00:00,1.1904,1.19198,1.18271,1.18491,226569.08014445
20171129,00:00:00,1.18491,1.18827,1.18167,1.1852,207759.580316141
20171130,00:00:00,1.18519,1.19315,1.1809,1.18979,229024.979911745
20171201,00:00:00,1.1898,1.19403,1.18508,1.18942,258102.540255092
20171203,00:00:00,1.18607,1.18751,1.18562,1.18565,9407.58001485467
20171204,00:00:00,1.18565,1.18785,1.18291,1.18676,214967.230279677
20171205,00:00:00,1.18677,1.18766,1.18007,1.18304,212470.500237487
20171206,00:00:00,1.18305,1.1848,1.17806,1.18039,210894.960195795
20171207,00:00:00,1.1804,1.18146,1.17713,1.17725,199774.040076368
20171208,00:00:00,1.17726,1.17744,1.17301,1.1772,197008.110196881
20171210,00:00:00,1.17651,1.17718,1.17636,1.17675,5048.23001778126
20171211,00:00:00,1.17675,1.18117,1.17639,1.17762,191002.509760022
20171212,00:00:00,1.17762,1.17926,1.17174,1.17422,189870.119986899
20171213,00:00:00,1.17423,1.18404,1.17294,1.18361,220791.029912084
20171214,00:00:00,1.18361,1.18625,1.17645,1.17745,241295.32998015
20171215,00:00:00,1.17745,1.18123,1.17488,1.17492,200467.339982882
20171217,00:00:00,1.17441,1.17509,1.17377,1.17432,8501.30001370609
20171218,00:00:00,1.17432,1.18342,1.1742,1.17837,199837.210200056
20171219,00:00:00,1.17837,1.18487,1.17764,1.18369,207806.680159859
20171220,00:00:00,1.18368,1.19017,1.18289,1.18776,198896.220286012
20171221,00:00:00,1.18776,1.18895,1.18493,1.18521,187995.500315912
20171222,00:00:00,1.18521,1.1864,1.18169,1.18607,178403.750044852
20171224,00:00:00,1.1844,1.18515,1.1844,1.18505,198.09999859333
20171225,00:00:00,1.18505,1.18766,1.18429,1.1871,9768.09000010788
20171226,00:00:00,1.18712,1.18787,1.18465,1.18571,105017.760195151
20171227,00:00:00,1.1857,1.19102,1.1855,1.19002,180147.880423486
20171228,00:00:00,1.19001,1.19589,1.1897,1.19394,175111.259994924
20171229,00:00:00,1.19395,1.20254,1.19369,1.19985,171777.130249128
20180101,00:00:00,1.20102,1.20166,1.20007,1.20106,8573.22002251446
20180102,00:00:00,1.20105,1.20811,1.20078,1.20614,197155.910377026
20180103,00:00:00,1.20614,1.20638,1.20011,1.20107,194931.660267487
20180104,00:00:00,1.20108,1.20889,1.20044,1.20664,210213.43027243
20180105,00:00:00,1.20663,1.20829,1.20205,1.20304,189702.350222044
20180107,00:00:00,1.20265,1.20389,1.20259,1.2037,5754.06001345813
20180108,00:00:00,1.20371,1.20521,1.1956,1.19698,183382.040183932
20180109,00:00:00,1.19698,1.19755,1.19156,1.19284,205626.350225396
20180110,00:00:00,1.19282,1.20179,1.19231,1.19558,253338.209921859
20180111,00:00:00,1.19557,1.20589,1.19291,1.20427,246792.650109999
20180112,00:00:00,1.20427,1.22184,1.20401,1.21993,276488.110016249
20180114,00:00:00,1.21933,1.22117,1.21908,1.21919,7288.70003993809
20180115,00:00:00,1.2192,1.22964,1.21876,1.22665,231018.860318758
20180116,00:00:00,1.22666,1.22828,1.21952,1.22707,262605.86025802
20180117,00:00:00,1.22707,1.23231,1.2165,1.21802,289569.590477496
20180118,00:00:00,1.21804,1.22648,1.21734,1.2234,254020.750396252
20180119,00:00:00,1.2234,1.22953,1.22145,1.22145,252177.230475388
20180121,00:00:00,1.22702,1.22726,1.22338,1.2256,9384.1600137949
20180122,00:00:00,1.22559,1.2267,1.22138,1.22562,233047.960089356
20180123,00:00:00,1.22564,1.23152,1.2223,1.23086,257732.130392104
20180124,00:00:00,1.23087,1.24149,1.2292,1.23923,296230.290538967
20180125,00:00:00,1.23921,1.25373,1.23639,1.23914,367825.890572645
20180126,00:00:00,1.23914,1.24936,1.23861,1.24283,317662.380099066
20180128,00:00:00,1.24232,1.24312,1.24128,1.24312,9490.52001016587
20180129,00:00:00,1.24311,1.24322,1.23367,1.23809,283884.990425281
20180130,00:00:00,1.2381,1.24538,1.2335,1.24084,300948.10045746
20180131,00:00:00,1.24084,1.24748,1.23868,1.24168,321338.950503193
20180201,00:00:00,1.24168,1.25229,1.23854,1.25105,298223.150522441
20180202,00:00:00,1.25107,1.25182,1.24092,1.24559,299589.700602591
20180204,00:00:00,1.2432,1.24547,1.24243,1.24462,13303.7500671297
20180205,00:00:00,1.24462,1.24748,1.23626,1.23666,319407.330530293
20180206,00:00:00,1.23667,1.24343,1.23138,1.23803,414817.151598819
20180207,00:00:00,1.23803,1.24055,1.22459,1.227,316532.560623012
20180208,00:00:00,1.22699,1.22948,1.2212,1.22606,366027.220381603
20180209,00:00:00,1.22607,1.22873,1.22054,1.2251,320626.820564747
20180211,00:00:00,1.22483,1.22524,1.22418,1.22522,8102.54001182318
20180212,00:00:00,1.22523,1.23071,1.2235,1.23004,246655.710492171
20180213,00:00:00,1.23009,1.2371,1.22844,1.23536,257680.15039096
20180214,00:00:00,1.23537,1.24695,1.22758,1.24681,301226.320666581
20180215,00:00:00,1.24682,1.25103,1.24478,1.25027,289094.150541499
20180216,00:00:00,1.25027,1.25553,1.23931,1.24041,285733.020648219
20180218,00:00:00,1.24015,1.24204,1.24014,1.24117,6402.69002108276
20180219,00:00:00,1.24117,1.24349,1.2369,1.24002,193454.45000419
20180220,00:00:00,1.24001,1.24106,1.23199,1.23353,266378.270523697
20180221,00:00:00,1.23352,1.23598,1.22734,1.22804,280812.540424906
20180222,00:00:00,1.22805,1.2352,1.22597,1.23256,262317.420467019
20180223,00:00:00,1.23256,1.23316,1.22798,1.22937,219908.940427646
20180225,00:00:00,1.22928,1.22947,1.22809,1.22883,6659.24003767967
20180226,00:00:00,1.22883,1.2355,1.22776,1.23149,224911.300317951
20180227,00:00:00,1.23149,1.23462,1.22216,1.22259,249965.87023297
20180228,00:00:00,1.22258,1.22412,1.21878,1.21915,254894.870351993
20180301,00:00:00,1.21915,1.22747,1.21546,1.2271,281951.820570745
20180302,00:00:00,1.22709,1.23358,1.22514,1.23186,264913.090235919
20180304,00:00:00,1.23248,1.23641,1.22995,1.23176,17418.1200980544
20180305,00:00:00,1.23176,1.23487,1.22688,1.23365,247128.580205269
20180306,00:00:00,1.23365,1.24287,1.23281,1.24155,250087.620234147
20180307,00:00:00,1.24154,1.2445,1.23847,1.24122,269820.529807553
20180308,00:00:00,1.24122,1.2446,1.22979,1.23067,270455.460407019
20180309,00:00:00,1.2307,1.23342,1.2273,1.23041,264422.700133316
20180311,00:00:00,1.23094,1.23133,1.2306,1.23084,8653.86000818014
20180312,00:00:00,1.23083,1.23455,1.22903,1.23384,205139.670223646
20180313,00:00:00,1.23383,1.24074,1.23145,1.23928,249276.17020084
20180314,00:00:00,1.23928,1.24125,1.23471,1.23747,220999.620314673
20180315,00:00:00,1.23746,1.23836,1.23001,1.23062,225221.710340396
20180316,00:00:00,1.23061,1.2336,1.22602,1.22889,196011.37024416
20180318,00:00:00,1.22817,1.22919,1.22799,1.22807,7730.91999585181
20180319,00:00:00,1.22807,1.23586,1.22579,1.23365,229503.280317225
20180320,00:00:00,1.23365,1.23545,1.22399,1.22482,237447.990309343
20180321,00:00:00,1.22483,1.23499,1.22467,1.23463,260903.220438838
20180322,00:00:00,1.23464,1.23884,1.22855,1.23239,287729.220483698
20180323,00:00:00,1.23239,1.23733,1.23166,1.23522,250785.89033813
20180325,00:00:00,1.2347,1.23673,1.2347,1.23541,8129.81001231074
20180326,00:00:00,1.23541,1.24615,1.23517,1.24572,266398.960635714
20180327,00:00:00,1.2457,1.24765,1.23723,1.24087,311755.950640276
20180328,00:00:00,1.24086,1.24215,1.23001,1.23125,268466.779869802
20180329,00:00:00,1.23124,1.23352,1.22838,1.23018,243556.140649453
20180330,00:00:00,1.23018,1.23305,1.22898,1.232,76608.2203294933
20180401,00:00:00,1.23199,1.2323,1.23124,1.23125,7856.41002019495
20180402,00:00:00,1.23127,1.23449,1.2282,1.22931,156721.080427781
20180403,00:00:00,1.22931,1.23352,1.22537,1.22781,226872.320502132
20180404,00:00:00,1.22781,1.23145,1.2257,1.22872,233257.360425241
20180405,00:00:00,1.22873,1.22901,1.22182,1.22485,230162.880388305
20180406,00:00:00,1.22489,1.22907,1.22151,1.22792,264552.360569119
20180408,00:00:00,1.22824,1.22833,1.22656,1.22709,9185.65000486374
20180409,00:00:00,1.22709,1.23308,1.22602,1.23206,246667.270602368
20180410,00:00:00,1.23206,1.23776,1.23027,1.23627,265899.440667465
20180411,00:00:00,1.23627,1.23964,1.2347,1.23719,301237.130742297
20180412,00:00:00,1.23719,1.23797,1.22993,1.23295,245799.350411072
20180413,00:00:00,1.23293,1.23458,1.2307,1.23282,206969.570327744
20180415,00:00:00,1.23278,1.23366,1.23231,1.23316,6422.26001515239
20180416,00:00:00,1.23316,1.23945,1.23242,1.23837,214910.330563076
20180417,00:00:00,1.23837,1.24136,1.23362,1.23724,219237.320378289
20180418,00:00:00,1.23724,1.23971,1.23418,1.23785,233803.530382007
20180419,00:00:00,1.23786,1.24001,1.2329,1.2343,237982.720525809
20180420,00:00:00,1.2343,1.23529,1.22499,1.22846,205993.070861913
20180422,00:00:00,1.22699,1.2288,1.22699,1.22737,10516.4499952942
20180423,00:00:00,1.22738,1.22894,1.21977,1.22092,244260.420115858
20180424,00:00:00,1.22094,1.22448,1.21817,1.22372,225410.970822439
20180425,00:00:00,1.22372,1.22372,1.21599,1.21706,230369.810698271
20180426,00:00:00,1.21707,1.22099,1.20962,1.21081,255335.220968343
20180427,00:00:00,1.21081,1.21327,1.20556,1.21291,209457.430718869
20180429,00:00:00,1.21224,1.2129,1.21188,1.21226,8343.53999776393
20180430,00:00:00,1.21226,1.21386,1.20643,1.20815,230675.36111664
20180501,00:00:00,1.20815,1.20828,1.19814,1.1991,208487.78083808
20180502,00:00:00,1.19912,1.20316,1.19378,1.19504,272080.231268078
20180503,00:00:00,1.19504,1.20087,1.19479,1.19886,262257.221316092
20180504,00:00:00,1.19886,1.19954,1.19107,1.1955,207802.220961697
20180506,00:00:00,1.19557,1.1964,1.19545,1.19545,6517.2300009951
20180507,00:00:00,1.19544,1.19779,1.18975,1.19331,200538.610890232
20180508,00:00:00,1.19331,1.19387,1.1838,1.18671,238088.831174769
20180509,00:00:00,1.18673,1.18969,1.18227,1.18467,239571.160833783
20180510,00:00:00,1.18465,1.19463,1.1844,1.19137,264411.641165145
20180511,00:00:00,1.19137,1.19678,1.18911,1.19395,216401.950759381
20180513,00:00:00,1.19385,1.19555,1.19379,1.19524,9086.37000829726
20180514,00:00:00,1.19524,1.19959,1.19231,1.19309,247308.50089328
20180515,00:00:00,1.1931,1.19384,1.18168,1.18203,259226.720818289
20180516,00:00:00,1.18205,1.18541,1.17635,1.18146,278499.790782198
20180517,00:00:00,1.18146,1.18373,1.17765,1.179,297010.260621503
20180518,00:00:00,1.179,1.18221,1.17498,1.17689,228028.890686475
20180520,00:00:00,1.17684,1.17756,1.17603,1.17651,10193.610027492
20180521,00:00:00,1.17651,1.17973,1.17165,1.17899,229934.440463506
20180522,00:00:00,1.17899,1.18296,1.17567,1.17878,255255.81078992
20180523,00:00:00,1.1788,1.17889,1.16758,1.17091,311289.121132247
20180524,00:00:00,1.17092,1.17501,1.16906,1.17219,284713.1809403
20180525,00:00:00,1.1722,1.17335,1.16455,1.16478,257274.130891353
20180527,00:00:00,1.16862,1.1692,1.16758,1.16884,14555.7199934572
20180528,00:00:00,1.16886,1.17283,1.16073,1.16261,208792.660769261
20180529,00:00:00,1.16264,1.16394,1.15099,1.15375,333584.151301742
20180530,00:00:00,1.15375,1.16759,1.15186,1.16646,317803.58139392
20180531,00:00:00,1.16646,1.17243,1.1641,1.16922,288710.691231184
20180601,00:00:00,1.16922,1.17178,1.1617,1.16584,260814.921046793
20180603,00:00:00,1.16561,1.16689,1.16561,1.16672,6526.2600222528
20180604,00:00:00,1.1667,1.17444,1.1667,1.17,244045.480973892
20180605,00:00:00,1.17,1.17324,1.16525,1.17261,255717.200982109
20180606,00:00:00,1.17263,1.17956,1.17139,1.17813,245152.490805402
20180607,00:00:00,1.17812,1.18398,1.1781,1.17931,247115.46076829
20180608,00:00:00,1.17931,1.18103,1.17271,1.17666,236194.870922253
20180610,00:00:00,1.17736,1.17857,1.1771,1.17845,6645.12000532448
20180611,00:00:00,1.17845,1.18205,1.17715,1.17725,207873.410748281
20180612,00:00:00,1.17726,1.18088,1.17334,1.17475,236702.720864259
20180613,00:00:00,1.17475,1.18047,1.17254,1.18032,240722.980607316
20180614,00:00:00,1.1803,1.18516,1.15607,1.15633,288776.290713996
20180615,00:00:00,1.15629,1.16269,1.15432,1.16059,249091.20062539
20180617,00:00:00,1.15874,1.1602,1.1586,1.1593,8992.42999687791
20180618,00:00:00,1.1593,1.1641,1.15653,1.16298,215886.420587145
20180619,00:00:00,1.16297,1.16445,1.15307,1.15881,273936.480424918
20180620,00:00:00,1.15882,1.15999,1.15365,1.15773,246503.860165268
20180621,00:00:00,1.15774,1.16334,1.15082,1.16043,289165.090491451
20180622,00:00:00,1.16043,1.16749,1.16005,1.16561,251501.290300846
20180624,00:00:00,1.16622,1.16728,1.16577,1.166,13863.4499770403
20180625,00:00:00,1.16603,1.1713,1.16286,1.17009,262553.419005074
20180626,00:00:00,1.17009,1.17203,1.16348,1.16493,284540.060033202
20180627,00:00:00,1.16493,1.1672,1.15407,1.15629,334885.430213094
20180628,00:00:00,1.15628,1.16005,1.15271,1.15634,288568.990076445
20180629,00:00:00,1.15634,1.16902,1.15632,1.16847,286305.249968469
20180701,00:00:00,1.16747,1.169,1.16616,1.16786,16543.7000555545
20180702,00:00:00,1.16778,1.16789,1.15911,1.16415,242756.450053394
20180703,00:00:00,1.16413,1.16731,1.16204,1.16589,248250.300271235
20180704,00:00:00,1.16587,1.16817,1.16305,1.16601,194700.090216815
20180705,00:00:00,1.16602,1.17201,1.165,1.16918,265512.710203037
20180706,00:00:00,1.16919,1.17676,1.168,1.17444,231725.020069093
20180708,00:00:00,1.17392,1.17541,1.17387,1.17517,12503.0800603777
20180709,00:00:00,1.17514,1.17906,1.17326,1.1756,238514.070095405
20180710,00:00:00,1.1756,1.17624,1.16901,1.17279,240910.980020992
20180711,00:00:00,1.17279,1.1758,1.16653,1.16749,280838.229894668
20180712,00:00:00,1.16749,1.16955,1.16497,1.16638,245254.649909988
20180713,00:00:00,1.16637,1.16868,1.16129,1.16843,229295.899936691
20180715,00:00:00,1.16896,1.16912,1.1677,1.16783,8986.74000988156
20180716,00:00:00,1.16783,1.17253,1.16756,1.1709,234071.249966919
20180717,00:00:00,1.1709,1.17446,1.16484,1.1653,266361.699779145
20180718,00:00:00,1.16536,1.16648,1.16019,1.16449,258028.43002329
20180719,00:00:00,1.16449,1.16785,1.15748,1.16544,313041.26997041
20180720,00:00:00,1.16547,1.17387,1.16262,1.17196,306314.659907393
20180722,00:00:00,1.17252,1.17453,1.17233,1.17403,13401.2300103605
20180723,00:00:00,1.17404,1.17497,1.16836,1.16934,247690.499805406
20180724,00:00:00,1.16934,1.17168,1.16545,1.16845,247134.809937082
20180725,00:00:00,1.16846,1.17387,1.1664,1.17379,260995.299970552
20180726,00:00:00,1.17379,1.17436,1.16379,1.16437,254430.959957324
20180727,00:00:00,1.16436,1.16642,1.16203,1.16559,215431.629983224
20180729,00:00:00,1.16561,1.16604,1.16525,1.16591,7267.49998541921
20180730,00:00:00,1.16591,1.17186,1.16479,1.17071,179940.149985448
20180731,00:00:00,1.17071,1.17458,1.16838,1.1689,229884.969982959
20180801,00:00:00,1.1689,1.16994,1.16572,1.16631,229051.599896878
20180802,00:00:00,1.16632,1.16675,1.15816,1.1585,229159.429823697
20180803,00:00:00,1.15851,1.16105,1.15603,1.1567,233864.819836475
20180805,00:00:00,1.15663,1.15705,1.15601,1.15615,9090.08998709172
20180806,00:00:00,1.15615,1.15702,1.153,1.15579,205637.129751243
20180807,00:00:00,1.1558,1.16082,1.15515,1.16029,208332.009803265
20180808,00:00:00,1.16029,1.16281,1.15732,1.16092,205556.909875557
20180809,00:00:00,1.16092,1.16192,1.15162,1.1524,227591.139814742
20180810,00:00:00,1.15239,1.15363,1.13881,1.1409,287052.200114742
20180812,00:00:00,1.1371,1.14115,1.13708,1.13946,14119.9800109416
20180813,00:00:00,1.13948,1.14328,1.13649,1.14004,266613.339981809
20180814,00:00:00,1.14004,1.14294,1.13302,1.13466,256380.899972633
20180815,00:00:00,1.13466,1.13548,1.13009,1.13416,246675.189876571
20180816,00:00:00,1.13416,1.14091,1.13357,1.13718,244652.830077946
20180817,00:00:00,1.13719,1.14448,1.13663,1.14379,205910.880018048
20180819,00:00:00,1.14371,1.14399,1.14353,1.14378,6480.64001333714
20180820,00:00:00,1.14379,1.14931,1.13942,1.14918,221939.249910325
20180821,00:00:00,1.14918,1.16011,1.14854,1.15759,262909.360021211
20180822,00:00:00,1.15761,1.16229,1.15531,1.15857,228376.810103409
20180823,00:00:00,1.15857,1.15906,1.15298,1.15419,228104.279994696
20180824,00:00:00,1.15419,1.16397,1.15381,1.16205,225871.770022869
20180826,00:00:00,1.16141,1.16534,1.1614,1.16451,8815.76999619603
20180827,00:00:00,1.1645,1.16935,1.15943,1.1684,204865.940069482
20180828,00:00:00,1.16842,1.17334,1.16625,1.16932,237164.069922216
20180829,00:00:00,1.16932,1.17106,1.1652,1.17093,235416.11001198
20180830,00:00:00,1.17094,1.17181,1.16417,1.16654,240064.640126273
20180831,00:00:00,1.16654,1.16901,1.15845,1.15997,234403.46003741
20180902,00:00:00,1.15961,1.16037,1.15926,1.1598,7132.98001146317
20180903,00:00:00,1.15979,1.16278,1.15889,1.16138,163896.619870685
20180904,00:00:00,1.16139,1.16141,1.15301,1.15871,219100.600048639
20180905,00:00:00,1.15872,1.164,1.15425,1.16344,260146.539980955
20180906,00:00:00,1.16346,1.16592,1.16055,1.16198,233894.799996421
20180907,00:00:00,1.162,1.16495,1.15506,1.1552,231931.570210963
20180909,00:00:00,1.15483,1.15608,1.15474,1.15607,6051.75000870228
20180910,00:00:00,1.15605,1.16161,1.1526,1.15935,195406.750165142
20180911,00:00:00,1.15935,1.16441,1.15654,1.15955,211081.380155921
20180912,00:00:00,1.15954,1.16496,1.15699,1.16253,231822.670221567
20180913,00:00:00,1.16253,1.17009,1.16091,1.16911,222189.7299738
20180914,00:00:00,1.16912,1.17215,1.16206,1.16227,205084.940124869
